STATEFP,GEOID,NAME,CDP02_92E,OBJECTID,NCESID,STATEABBREV
48,4807890,Allen Independent School District,13075,11354,4807890,TX
48,4807950,Alpine Independent School District,660,11355,4807950,TX
48,4807980,Alto Independent School District,380,11356,4807980,TX
48,4808090,Alvin Independent School District,12140,11357,4808090,TX
48,4808100,Alvord Independent School District,325,11358,4808100,TX
48,4808130,Amarillo Independent School District,18305,11359,4808130,TX
48,4808190,Anahuac Independent School District,590,11361,4808190,TX
48,4808230,Anderson-Shiro Consolidated Independent School District,300,11362,4808230,TX
48,4808280,Andrews Independent School District,2005,11363,4808280,TX
48,4808310,Angleton Independent School District,3625,11364,4808310,TX
48,4808340,Anna Independent School District,1350,11365,4808340,TX
48,4808400,Anson Independent School District,300,11366,4808400,TX
48,4808430,Anthony Independent School District,515,11367,4808430,TX
48,4808460,Anton Independent School District,150,11368,4808460,TX
48,4808520,Aquilla Independent School District,120,11370,4808520,TX
48,4808550,Aransas County Independent School District,1610,11371,4808550,TX
48,4808580,Aransas Pass Independent School District,925,11372,4808580,TX
48,4808610,Archer City Independent School District,265,11373,4808610,TX
48,4808670,Argyle Independent School District,995,11374,4808670,TX
48,4808700,Arlington Independent School District,35800,11375,4808700,TX
48,4808730,Arp Independent School District,505,11376,4808730,TX
48,4808870,Athens Independent School District,2350,11377,4808870,TX
48,4808880,Atlanta Independent School District,900,11378,4808880,TX
48,4808910,Aubrey Independent School District,1185,11379,4808910,TX
48,4808940,Austin Independent School District,50660,11380,4808940,TX
48,4809060,Avery Independent School District,150,11383,4809060,TX
48,4809150,Axtell Independent School District,295,11385,4809150,TX
48,4809200,Azle Independent School District,3245,11386,4809200,TX
48,4809280,Baird Independent School District,145,11387,4809280,TX
48,4809300,Ballinger Independent School District,445,11388,4809300,TX
48,4809360,Bandera Independent School District,1160,11390,4809360,TX
48,4809390,Bangs Independent School District,580,11391,4809390,TX
48,4809410,Banquete Independent School District,545,11392,4809410,TX
48,4809450,Barbers Hill Independent School District,1885,11393,4809450,TX
48,4809540,Bartlett Independent School District,210,11394,4809540,TX
48,4809570,Bastrop Independent School District,4825,11395,4809570,TX
48,4809630,Bay City Independent School District,1955,11396,4809630,TX
48,4809670,Beaumont Independent School District,11955,11397,4809670,TX
48,4809690,Beckville Independent School District,315,11398,4809690,TX
48,4809720,Beeville Independent School District,2160,11399,4809720,TX
48,4809750,Bellevue Independent School District,80,11400,4809750,TX
48,4809780,Bells Independent School District,305,11401,4809780,TX
48,4809810,Bellville Independent School District,1130,11402,4809810,TX
48,4809860,Belton Independent School District,5175,11403,4809860,TX
48,4809870,Ben Bolt-Palito Blanco Independent School District,245,11404,4809870,TX
48,4810140,Big Sandy Independent School District,280,11406,4810140,TX
48,4810170,Big Sandy Independent School District,235,11407,4810170,TX
48,4810200,Big Spring Independent School District,2570,11408,4810200,TX
48,4810230,Birdville Independent School District,13835,11409,4810230,TX
48,4810260,Bishop Consolidated Independent School District,505,11410,4810260,TX
48,4810320,Blanco Independent School District,505,11411,4810320,TX
48,4810350,Bland Independent School District,420,11412,4810350,TX
48,4810380,Blanket Independent School District,110,11413,4810380,TX
48,4810440,Bloomburg Independent School District,120,11414,4810440,TX
48,4810470,Blooming Grove Independent School District,400,11415,4810470,TX
48,4810500,Bloomington Independent School District,400,11416,4810500,TX
48,4810590,Blue Ridge Independent School District,380,11417,4810590,TX
48,4810650,Blum Independent School District,190,11418,4810650,TX
48,4810710,Boerne Independent School District,3995,11419,4810710,TX
48,4810740,Boles Independent School District,85,11420,4810740,TX
48,4810800,Bonham Independent School District,1165,11422,4810800,TX
48,4810830,Booker Independent School District,125,11423,4810830,TX
48,4810890,Borger Independent School District,1450,11425,4810890,TX
48,4810910,Bosqueville Independent School District,205,11426,4810910,TX
48,4810950,Bovina Independent School District,235,11427,4810950,TX
48,4810990,Bowie Independent School District,1040,11428,4810990,TX
48,4811010,Boyd Independent School District,525,11429,4811010,TX
48,4811040,Boys Ranch Independent School District,4,11430,4811040,TX
48,4811110,Brady Independent School District,785,11432,4811110,TX
48,4811190,Brazosport Independent School District,6895,11433,4811190,TX
48,4811220,Breckenridge Independent School District,865,11434,4811220,TX
48,4811250,Bremond Independent School District,140,11435,4811250,TX
48,4811280,Brenham Independent School District,2470,11436,4811280,TX
48,4811310,Bridge City Independent School District,1580,11437,4811310,TX
48,4811340,Bridgeport Independent School District,1265,11438,4811340,TX
48,4811400,Fort Elliott Consolidated Independent School District,95,11439,4811400,TX
48,4811460,Brock Independent School District,425,11441,4811460,TX
48,4811490,Bronte Independent School District,170,11442,4811490,TX
48,4811580,Brooks County Independent School District,670,11445,4811580,TX
48,4811610,Brownfield Independent School District,1240,11446,4811610,TX
48,4811640,Brownsboro Independent School District,1645,11447,4811640,TX
48,4811680,Brownsville Independent School District,23820,11448,4811680,TX
48,4811700,Brownwood Independent School District,1880,11449,4811700,TX
48,4811730,Bruceville-Eddy Independent School District,385,11450,4811730,TX
48,4811790,Bryan Independent School District,9495,11451,4811790,TX
48,4811820,Bryson Independent School District,150,11452,4811820,TX
48,4811990,Buffalo Independent School District,435,11455,4811990,TX
48,4812060,Bullard Independent School District,1390,11456,4812060,TX
48,4812090,Buna Independent School District,435,11457,4812090,TX
48,4812120,Burkburnett Independent School District,1920,11458,4812120,TX
48,4812180,Burleson Independent School District,6245,11460,4812180,TX
48,4812220,Burnet Consolidated Independent School District,2060,11461,4812220,TX
48,4812360,Bynum Independent School District,145,11463,4812360,TX
48,4812390,Caddo Mills Independent School District,1120,11464,4812390,TX
48,4812420,Calallen Independent School District,2380,11465,4812420,TX
48,4812460,Caldwell Independent School District,995,11466,4812460,TX
48,4812480,Calhoun County Independent School District,2455,11467,4812480,TX
48,4812510,Callisburg Independent School District,370,11468,4812510,TX
48,4812540,Calvert Independent School District,165,11469,4812540,TX
48,4812640,Cameron Independent School District,675,11470,4812640,TX
48,4812660,Campbell Independent School District,200,11471,4812660,TX
48,4812700,Canadian Independent School District,565,11472,4812700,TX
48,4812750,Canton Independent School District,1085,11473,4812750,TX
48,4812780,Canutillo Independent School District,3875,11474,4812780,TX
48,4812810,Canyon Independent School District,6120,11475,4812810,TX
48,4812870,Carlisle Independent School District,170,11476,4812870,TX
48,4812990,Carrizo Springs Consolidated Independent School District,1155,11477,4812990,TX
48,4813020,Carroll Independent School District,4500,11478,4813020,TX
48,4813050,Carrollton-Farmers Branch Independent School District,17530,11479,4813050,TX
48,4813110,Carthage Independent School District,1545,11480,4813110,TX
48,4813170,Castleberry Independent School District,1975,11481,4813170,TX
48,4813200,Cayuga Independent School District,370,11482,4813200,TX
48,4813230,Cedar Hill Independent School District,5635,11483,4813230,TX
48,4813260,Celeste Independent School District,210,11484,4813260,TX
48,4813290,Celina Independent School District,1220,11485,4813290,TX
48,4813320,Center Independent School District,1580,11486,4813320,TX
48,4813350,Center Point Independent School District,365,11487,4813350,TX
48,4813410,Centerville Independent School District,385,11489,4813410,TX
48,4813500,Central Independent School District,810,11491,4813500,TX
48,4813530,Lumberton Independent School District,2115,11492,4813530,TX
48,4813590,Channelview Independent School District,4805,11493,4813590,TX
48,4813650,Chapel Hill Independent School District,1820,11495,4813650,TX
48,4813680,Chapel Hill Independent School District,340,11496,4813680,TX
48,4813710,Charlotte Independent School District,180,11497,4813710,TX
48,4813770,Chester Independent School District,110,11499,4813770,TX
48,4813800,Chico Independent School District,320,11500,4813800,TX
48,4813860,Childress Independent School District,595,11501,4813860,TX
48,4813890,Chillicothe Independent School District,100,11502,4813890,TX
48,4813920,Chilton Independent School District,205,11503,4813920,TX
48,4813960,China Spring Independent School District,1390,11504,4813960,TX
48,4813980,Chireno Independent School District,210,11505,4813980,TX
48,4814010,Christoval Independent School District,105,11506,4814010,TX
48,4814130,City View Independent School District,540,11508,4814130,TX
48,4814160,Clarendon Independent School District,230,11509,4814160,TX
48,4814190,Clarksville Independent School District,420,11510,4814190,TX
48,4814250,Claude Independent School District,175,11511,4814250,TX
48,4814280,Clear Creek Independent School District,23925,11512,4814280,TX
48,4814310,Cleburne Independent School District,3290,11513,4814310,TX
48,4814370,Cleveland Independent School District,2570,11514,4814370,TX
48,4814400,Clifton Independent School District,545,11515,4814400,TX
48,4814430,Clint Independent School District,5525,11516,4814430,TX
48,4814450,Clyde Consolidated Independent School District,560,11517,4814450,TX
48,4814490,Coahoma Independent School District,225,11518,4814490,TX
48,4814520,Coldspring-Oakhurst Consolidated Independent School District,1070,11519,4814520,TX
48,4814550,Coleman Independent School District,500,11520,4814550,TX
48,4814580,Collinsville Independent School District,305,11521,4814580,TX
48,4814600,Colmesneil Independent School District,225,11522,4814600,TX
48,4814640,Colorado Independent School District,535,11523,4814640,TX
48,4814670,Columbia-Brazoria Independent School District,1770,11524,4814670,TX
48,4814700,Columbus Independent School District,555,11525,4814700,TX
48,4814730,Comal Independent School District,11525,11526,4814730,TX
48,4814760,Comanche Independent School District,625,11527,4814760,TX
48,4814790,Comfort Independent School District,530,11528,4814790,TX
48,4814820,Commerce Independent School District,665,11529,4814820,TX
48,4814850,Community Independent School District,995,11530,4814850,TX
48,4814880,Como-Pickton Consolidated Independent School District,365,11531,4814880,TX
48,4814970,Connally Independent School District,1370,11533,4814970,TX
48,4815000,Conroe Independent School District,33380,11534,4815000,TX
48,4815120,Coolidge Independent School District,145,11535,4815120,TX
48,4815150,Cooper Independent School District,435,11536,4815150,TX
48,4815180,Lubbock-Cooper Independent School District,3330,11537,4815180,TX
48,4815210,Coppell Independent School District,7765,11538,4815210,TX
48,4815240,Copperas Cove Independent School District,4480,11539,4815240,TX
48,4815270,Corpus Christi Independent School District,24065,11540,4815270,TX
48,4815300,Corrigan-Camden Independent School District,780,11541,4815300,TX
48,4815330,Corsicana Independent School District,3275,11542,4815330,TX
48,4815400,Cotulla Independent School District,435,11544,4815400,TX
48,4815480,Covington Independent School District,140,11546,4815480,TX
48,4815510,Crandall Independent School District,1725,11547,4815510,TX
48,4815540,Crane Independent School District,500,11548,4815540,TX
48,4815570,Cranfills Gap Independent School District,100,11549,4815570,TX
48,4815600,Crawford Independent School District,315,11550,4815600,TX
48,4815720,Crockett Independent School District,705,11552,4815720,TX
48,4815750,Crosby Independent School District,3105,11553,4815750,TX
48,4815810,Cross Plains Independent School District,215,11554,4815810,TX
48,4815910,Crowley Independent School District,9800,11557,4815910,TX
48,4815930,Crystal City Independent School District,755,11558,4815930,TX
48,4815960,Cuero Independent School District,1110,11559,4815960,TX
